synthetic_id,class_label,is_processed_valid,reason_skipped,num_blade_coords,num_vein_coords,file_blade_mask,file_blade_ect,file_vein_mask,file_vein_ect,file_combined_viz_blade_on_ect,file_combined_viz_vein_on_ect,file_transformed_blade_coords,file_transformed_vein_coords
synthetic_leaf_00058,algeria,True,,456,1216,blade_masks/synthetic_leaf_00058_blade_mask.png,blade_ects/synthetic_leaf_00058_blade_ect.png,vein_masks/synthetic_leaf_00058_vein_mask.png,vein_ects/synthetic_leaf_00058_vein_ect.png,combined_viz/synthetic_leaf_00058_combined_blade.png,combined_viz/synthetic_leaf_00058_combined_vein.png,transformed_coords/synthetic_leaf_00058_blade_coords.npy,transformed_coords/synthetic_leaf_00058_vein_coords.npy
synthetic_leaf_00059,algeria,True,,456,1216,blade_masks/synthetic_leaf_00059_blade_mask.png,blade_ects/synthetic_leaf_00059_blade_ect.png,vein_masks/synthetic_leaf_00059_vein_mask.png,vein_ects/synthetic_leaf_00059_vein_ect.png,combined_viz/synthetic_leaf_00059_combined_blade.png,combined_viz/synthetic_leaf_00059_combined_vein.png,transformed_coords/synthetic_leaf_00059_blade_coords.npy,transformed_coords/synthetic_leaf_00059_vein_coords.npy
synthetic_leaf_00060,algeria,True,,456,1216,blade_masks/synthetic_leaf_00060_blade_mask.png,blade_ects/synthetic_leaf_00060_blade_ect.png,vein_masks/synthetic_leaf_00060_vein_mask.png,vein_ects/synthetic_leaf_00060_vein_ect.png,combined_viz/synthetic_leaf_00060_combined_blade.png,combined_viz/synthetic_leaf_00060_combined_vein.png,transformed_coords/synthetic_leaf_00060_blade_coords.npy,transformed_coords/synthetic_leaf_00060_vein_coords.npy
synthetic_leaf_00061,algeria,True,,456,1216,blade_masks/synthetic_leaf_00061_blade_mask.png,blade_ects/synthetic_leaf_00061_blade_ect.png,vein_masks/synthetic_leaf_00061_vein_mask.png,vein_ects/synthetic_leaf_00061_vein_ect.png,combined_viz/synthetic_leaf_00061_combined_blade.png,combined_viz/synthetic_leaf_00061_combined_vein.png,transformed_coords/synthetic_leaf_00061_blade_coords.npy,transformed_coords/synthetic_leaf_00061_vein_coords.npy
synthetic_leaf_00062,algeria,True,,456,1216,blade_masks/synthetic_leaf_00062_blade_mask.png,blade_ects/synthetic_leaf_00062_blade_ect.png,vein_masks/synthetic_leaf_00062_vein_mask.png,vein_ects/synthetic_leaf_00062_vein_ect.png,combined_viz/synthetic_leaf_00062_combined_blade.png,combined_viz/synthetic_leaf_00062_combined_vein.png,transformed_coords/synthetic_leaf_00062_blade_coords.npy,transformed_coords/synthetic_leaf_00062_vein_coords.npy
synthetic_leaf_00063,algeria,True,,456,1216,blade_masks/synthetic_leaf_00063_blade_mask.png,blade_ects/synthetic_leaf_00063_blade_ect.png,vein_masks/synthetic_leaf_00063_vein_mask.png,vein_ects/synthetic_leaf_00063_vein_ect.png,combined_viz/synthetic_leaf_00063_combined_blade.png,combined_viz/synthetic_leaf_00063_combined_vein.png,transformed_coords/synthetic_leaf_00063_blade_coords.npy,transformed_coords/synthetic_leaf_00063_vein_coords.npy
synthetic_leaf_00064,algeria,True,,456,1216,blade_masks/synthetic_leaf_00064_blade_mask.png,blade_ects/synthetic_leaf_00064_blade_ect.png,vein_masks/synthetic_leaf_00064_vein_mask.png,vein_ects/synthetic_leaf_00064_vein_ect.png,combined_viz/synthetic_leaf_00064_combined_blade.png,combined_viz/synthetic_leaf_00064_combined_vein.png,transformed_coords/synthetic_leaf_00064_blade_coords.npy,transformed_coords/synthetic_leaf_00064_vein_coords.npy
synthetic_leaf_00065,algeria,True,,456,1216,blade_masks/synthetic_leaf_00065_blade_mask.png,blade_ects/synthetic_leaf_00065_blade_ect.png,vein_masks/synthetic_leaf_00065_vein_mask.png,vein_ects/synthetic_leaf_00065_vein_ect.png,combined_viz/synthetic_leaf_00065_combined_blade.png,combined_viz/synthetic_leaf_00065_combined_vein.png,transformed_coords/synthetic_leaf_00065_blade_coords.npy,transformed_coords/synthetic_leaf_00065_vein_coords.npy
synthetic_leaf_00066,algeria,True,,456,1216,blade_masks/synthetic_leaf_00066_blade_mask.png,blade_ects/synthetic_leaf_00066_blade_ect.png,vein_masks/synthetic_leaf_00066_vein_mask.png,vein_ects/synthetic_leaf_00066_vein_ect.png,combined_viz/synthetic_leaf_00066_combined_blade.png,combined_viz/synthetic_leaf_00066_combined_vein.png,transformed_coords/synthetic_leaf_00066_blade_coords.npy,transformed_coords/synthetic_leaf_00066_vein_coords.npy
synthetic_leaf_00067,algeria,True,,456,1216,blade_masks/synthetic_leaf_00067_blade_mask.png,blade_ects/synthetic_leaf_00067_blade_ect.png,vein_masks/synthetic_leaf_00067_vein_mask.png,vein_ects/synthetic_leaf_00067_vein_ect.png,combined_viz/synthetic_leaf_00067_combined_blade.png,combined_viz/synthetic_leaf_00067_combined_vein.png,transformed_coords/synthetic_leaf_00067_blade_coords.npy,transformed_coords/synthetic_leaf_00067_vein_coords.npy
synthetic_leaf_00068,algeria,True,,456,1216,blade_masks/synthetic_leaf_00068_blade_mask.png,blade_ects/synthetic_leaf_00068_blade_ect.png,vein_masks/synthetic_leaf_00068_vein_mask.png,vein_ects/synthetic_leaf_00068_vein_ect.png,combined_viz/synthetic_leaf_00068_combined_blade.png,combined_viz/synthetic_leaf_00068_combined_vein.png,transformed_coords/synthetic_leaf_00068_blade_coords.npy,transformed_coords/synthetic_leaf_00068_vein_coords.npy
synthetic_leaf_00069,algeria,True,,456,1216,blade_masks/synthetic_leaf_00069_blade_mask.png,blade_ects/synthetic_leaf_00069_blade_ect.png,vein_masks/synthetic_leaf_00069_vein_mask.png,vein_ects/synthetic_leaf_00069_vein_ect.png,combined_viz/synthetic_leaf_00069_combined_blade.png,combined_viz/synthetic_leaf_00069_combined_vein.png,transformed_coords/synthetic_leaf_00069_blade_coords.npy,transformed_coords/synthetic_leaf_00069_vein_coords.npy
synthetic_leaf_00070,algeria,True,,456,1216,blade_masks/synthetic_leaf_00070_blade_mask.png,blade_ects/synthetic_leaf_00070_blade_ect.png,vein_masks/synthetic_leaf_00070_vein_mask.png,vein_ects/synthetic_leaf_00070_vein_ect.png,combined_viz/synthetic_leaf_00070_combined_blade.png,combined_viz/synthetic_leaf_00070_combined_vein.png,transformed_coords/synthetic_leaf_00070_blade_coords.npy,transformed_coords/synthetic_leaf_00070_vein_coords.npy
synthetic_leaf_00071,algeria,True,,456,1216,blade_masks/synthetic_leaf_00071_blade_mask.png,blade_ects/synthetic_leaf_00071_blade_ect.png,vein_masks/synthetic_leaf_00071_vein_mask.png,vein_ects/synthetic_leaf_00071_vein_ect.png,combined_viz/synthetic_leaf_00071_combined_blade.png,combined_viz/synthetic_leaf_00071_combined_vein.png,transformed_coords/synthetic_leaf_00071_blade_coords.npy,transformed_coords/synthetic_leaf_00071_vein_coords.npy
synthetic_leaf_00072,algeria,True,,456,1216,blade_masks/synthetic_leaf_00072_blade_mask.png,blade_ects/synthetic_leaf_00072_blade_ect.png,vein_masks/synthetic_leaf_00072_vein_mask.png,vein_ects/synthetic_leaf_00072_vein_ect.png,combined_viz/synthetic_leaf_00072_combined_blade.png,combined_viz/synthetic_leaf_00072_combined_vein.png,transformed_coords/synthetic_leaf_00072_blade_coords.npy,transformed_coords/synthetic_leaf_00072_vein_coords.npy
synthetic_leaf_00073,algeria,True,,456,1216,blade_masks/synthetic_leaf_00073_blade_mask.png,blade_ects/synthetic_leaf_00073_blade_ect.png,vein_masks/synthetic_leaf_00073_vein_mask.png,vein_ects/synthetic_leaf_00073_vein_ect.png,combined_viz/synthetic_leaf_00073_combined_blade.png,combined_viz/synthetic_leaf_00073_combined_vein.png,transformed_coords/synthetic_leaf_00073_blade_coords.npy,transformed_coords/synthetic_leaf_00073_vein_coords.npy
synthetic_leaf_00074,algeria,True,,456,1216,blade_masks/synthetic_leaf_00074_blade_mask.png,blade_ects/synthetic_leaf_00074_blade_ect.png,vein_masks/synthetic_leaf_00074_vein_mask.png,vein_ects/synthetic_leaf_00074_vein_ect.png,combined_viz/synthetic_leaf_00074_combined_blade.png,combined_viz/synthetic_leaf_00074_combined_vein.png,transformed_coords/synthetic_leaf_00074_blade_coords.npy,transformed_coords/synthetic_leaf_00074_vein_coords.npy
synthetic_leaf_00075,algeria,True,,456,1216,blade_masks/synthetic_leaf_00075_blade_mask.png,blade_ects/synthetic_leaf_00075_blade_ect.png,vein_masks/synthetic_leaf_00075_vein_mask.png,vein_ects/synthetic_leaf_00075_vein_ect.png,combined_viz/synthetic_leaf_00075_combined_blade.png,combined_viz/synthetic_leaf_00075_combined_vein.png,transformed_coords/synthetic_leaf_00075_blade_coords.npy,transformed_coords/synthetic_leaf_00075_vein_coords.npy
synthetic_leaf_00076,algeria,True,,456,1216,blade_masks/synthetic_leaf_00076_blade_mask.png,blade_ects/synthetic_leaf_00076_blade_ect.png,vein_masks/synthetic_leaf_00076_vein_mask.png,vein_ects/synthetic_leaf_00076_vein_ect.png,combined_viz/synthetic_leaf_00076_combined_blade.png,combined_viz/synthetic_leaf_00076_combined_vein.png,transformed_coords/synthetic_leaf_00076_blade_coords.npy,transformed_coords/synthetic_leaf_00076_vein_coords.npy
synthetic_leaf_00077,algeria,True,,456,1216,blade_masks/synthetic_leaf_00077_blade_mask.png,blade_ects/synthetic_leaf_00077_blade_ect.png,vein_masks/synthetic_leaf_00077_vein_mask.png,vein_ects/synthetic_leaf_00077_vein_ect.png,combined_viz/synthetic_leaf_00077_combined_blade.png,combined_viz/synthetic_leaf_00077_combined_vein.png,transformed_coords/synthetic_leaf_00077_blade_coords.npy,transformed_coords/synthetic_leaf_00077_vein_coords.npy
synthetic_leaf_00078,algeria,True,,456,1216,blade_masks/synthetic_leaf_00078_blade_mask.png,blade_ects/synthetic_leaf_00078_blade_ect.png,vein_masks/synthetic_leaf_00078_vein_mask.png,vein_ects/synthetic_leaf_00078_vein_ect.png,combined_viz/synthetic_leaf_00078_combined_blade.png,combined_viz/synthetic_leaf_00078_combined_vein.png,transformed_coords/synthetic_leaf_00078_blade_coords.npy,transformed_coords/synthetic_leaf_00078_vein_coords.npy
synthetic_leaf_00079,algeria,True,,456,1216,blade_masks/synthetic_leaf_00079_blade_mask.png,blade_ects/synthetic_leaf_00079_blade_ect.png,vein_masks/synthetic_leaf_00079_vein_mask.png,vein_ects/synthetic_leaf_00079_vein_ect.png,combined_viz/synthetic_leaf_00079_combined_blade.png,combined_viz/synthetic_leaf_00079_combined_vein.png,transformed_coords/synthetic_leaf_00079_blade_coords.npy,transformed_coords/synthetic_leaf_00079_vein_coords.npy
synthetic_leaf_00080,algeria,True,,456,1216,blade_masks/synthetic_leaf_00080_blade_mask.png,blade_ects/synthetic_leaf_00080_blade_ect.png,vein_masks/synthetic_leaf_00080_vein_mask.png,vein_ects/synthetic_leaf_00080_vein_ect.png,combined_viz/synthetic_leaf_00080_combined_blade.png,combined_viz/synthetic_leaf_00080_combined_vein.png,transformed_coords/synthetic_leaf_00080_blade_coords.npy,transformed_coords/synthetic_leaf_00080_vein_coords.npy
synthetic_leaf_00081,algeria,True,,456,1216,blade_masks/synthetic_leaf_00081_blade_mask.png,blade_ects/synthetic_leaf_00081_blade_ect.png,vein_masks/synthetic_leaf_00081_vein_mask.png,vein_ects/synthetic_leaf_00081_vein_ect.png,combined_viz/synthetic_leaf_00081_combined_blade.png,combined_viz/synthetic_leaf_00081_combined_vein.png,transformed_coords/synthetic_leaf_00081_blade_coords.npy,transformed_coords/synthetic_leaf_00081_vein_coords.npy
synthetic_leaf_00082,algeria,True,,456,1216,blade_masks/synthetic_leaf_00082_blade_mask.png,blade_ects/synthetic_leaf_00082_blade_ect.png,vein_masks/synthetic_leaf_00082_vein_mask.png,vein_ects/synthetic_leaf_00082_vein_ect.png,combined_viz/synthetic_leaf_00082_combined_blade.png,combined_viz/synthetic_leaf_00082_combined_vein.png,transformed_coords/synthetic_leaf_00082_blade_coords.npy,transformed_coords/synthetic_leaf_00082_vein_coords.npy
synthetic_leaf_00083,algeria,True,,456,1216,blade_masks/synthetic_leaf_00083_blade_mask.png,blade_ects/synthetic_leaf_00083_blade_ect.png,vein_masks/synthetic_leaf_00083_vein_mask.png,vein_ects/synthetic_leaf_00083_vein_ect.png,combined_viz/synthetic_leaf_00083_combined_blade.png,combined_viz/synthetic_leaf_00083_combined_vein.png,transformed_coords/synthetic_leaf_00083_blade_coords.npy,transformed_coords/synthetic_leaf_00083_vein_coords.npy
synthetic_leaf_00084,algeria,True,,456,1216,blade_masks/synthetic_leaf_00084_blade_mask.png,blade_ects/synthetic_leaf_00084_blade_ect.png,vein_masks/synthetic_leaf_00084_vein_mask.png,vein_ects/synthetic_leaf_00084_vein_ect.png,combined_viz/synthetic_leaf_00084_combined_blade.png,combined_viz/synthetic_leaf_00084_combined_vein.png,transformed_coords/synthetic_leaf_00084_blade_coords.npy,transformed_coords/synthetic_leaf_00084_vein_coords.npy
synthetic_leaf_00085,algeria,True,,456,1216,blade_masks/synthetic_leaf_00085_blade_mask.png,blade_ects/synthetic_leaf_00085_blade_ect.png,vein_masks/synthetic_leaf_00085_vein_mask.png,vein_ects/synthetic_leaf_00085_vein_ect.png,combined_viz/synthetic_leaf_00085_combined_blade.png,combined_viz/synthetic_leaf_00085_combined_vein.png,transformed_coords/synthetic_leaf_00085_blade_coords.npy,transformed_coords/synthetic_leaf_00085_vein_coords.npy
synthetic_leaf_00086,algeria,True,,456,1216,blade_masks/synthetic_leaf_00086_blade_mask.png,blade_ects/synthetic_leaf_00086_blade_ect.png,vein_masks/synthetic_leaf_00086_vein_mask.png,vein_ects/synthetic_leaf_00086_vein_ect.png,combined_viz/synthetic_leaf_00086_combined_blade.png,combined_viz/synthetic_leaf_00086_combined_vein.png,transformed_coords/synthetic_leaf_00086_blade_coords.npy,transformed_coords/synthetic_leaf_00086_vein_coords.npy
synthetic_leaf_00087,algeria,True,,456,1216,blade_masks/synthetic_leaf_00087_blade_mask.png,blade_ects/synthetic_leaf_00087_blade_ect.png,vein_masks/synthetic_leaf_00087_vein_mask.png,vein_ects/synthetic_leaf_00087_vein_ect.png,combined_viz/synthetic_leaf_00087_combined_blade.png,combined_viz/synthetic_leaf_00087_combined_vein.png,transformed_coords/synthetic_leaf_00087_blade_coords.npy,transformed_coords/synthetic_leaf_00087_vein_coords.npy
synthetic_leaf_00088,algeria,True,,456,1216,blade_masks/synthetic_leaf_00088_blade_mask.png,blade_ects/synthetic_leaf_00088_blade_ect.png,vein_masks/synthetic_leaf_00088_vein_mask.png,vein_ects/synthetic_leaf_00088_vein_ect.png,combined_viz/synthetic_leaf_00088_combined_blade.png,combined_viz/synthetic_leaf_00088_combined_vein.png,transformed_coords/synthetic_leaf_00088_blade_coords.npy,transformed_coords/synthetic_leaf_00088_vein_coords.npy
synthetic_leaf_00089,algeria,True,,456,1216,blade_masks/synthetic_leaf_00089_blade_mask.png,blade_ects/synthetic_leaf_00089_blade_ect.png,vein_masks/synthetic_leaf_00089_vein_mask.png,vein_ects/synthetic_leaf_00089_vein_ect.png,combined_viz/synthetic_leaf_00089_combined_blade.png,combined_viz/synthetic_leaf_00089_combined_vein.png,transformed_coords/synthetic_leaf_00089_blade_coords.npy,transformed_coords/synthetic_leaf_00089_vein_coords.npy
synthetic_leaf_00090,algeria,True,,456,1216,blade_masks/synthetic_leaf_00090_blade_mask.png,blade_ects/synthetic_leaf_00090_blade_ect.png,vein_masks/synthetic_leaf_00090_vein_mask.png,vein_ects/synthetic_leaf_00090_vein_ect.png,combined_viz/synthetic_leaf_00090_combined_blade.png,combined_viz/synthetic_leaf_00090_combined_vein.png,transformed_coords/synthetic_leaf_00090_blade_coords.npy,transformed_coords/synthetic_leaf_00090_vein_coords.npy
synthetic_leaf_00091,algeria,True,,456,1216,blade_masks/synthetic_leaf_00091_blade_mask.png,blade_ects/synthetic_leaf_00091_blade_ect.png,vein_masks/synthetic_leaf_00091_vein_mask.png,vein_ects/synthetic_leaf_00091_vein_ect.png,combined_viz/synthetic_leaf_00091_combined_blade.png,combined_viz/synthetic_leaf_00091_combined_vein.png,transformed_coords/synthetic_leaf_00091_blade_coords.npy,transformed_coords/synthetic_leaf_00091_vein_coords.npy
synthetic_leaf_00092,algeria,True,,456,1216,blade_masks/synthetic_leaf_00092_blade_mask.png,blade_ects/synthetic_leaf_00092_blade_ect.png,vein_masks/synthetic_leaf_00092_vein_mask.png,vein_ects/synthetic_leaf_00092_vein_ect.png,combined_viz/synthetic_leaf_00092_combined_blade.png,combined_viz/synthetic_leaf_00092_combined_vein.png,transformed_coords/synthetic_leaf_00092_blade_coords.npy,transformed_coords/synthetic_leaf_00092_vein_coords.npy
synthetic_leaf_00093,algeria,True,,456,1216,blade_masks/synthetic_leaf_00093_blade_mask.png,blade_ects/synthetic_leaf_00093_blade_ect.png,vein_masks/synthetic_leaf_00093_vein_mask.png,vein_ects/synthetic_leaf_00093_vein_ect.png,combined_viz/synthetic_leaf_00093_combined_blade.png,combined_viz/synthetic_leaf_00093_combined_vein.png,transformed_coords/synthetic_leaf_00093_blade_coords.npy,transformed_coords/synthetic_leaf_00093_vein_coords.npy
synthetic_leaf_00094,algeria,True,,456,1216,blade_masks/synthetic_leaf_00094_blade_mask.png,blade_ects/synthetic_leaf_00094_blade_ect.png,vein_masks/synthetic_leaf_00094_vein_mask.png,vein_ects/synthetic_leaf_00094_vein_ect.png,combined_viz/synthetic_leaf_00094_combined_blade.png,combined_viz/synthetic_leaf_00094_combined_vein.png,transformed_coords/synthetic_leaf_00094_blade_coords.npy,transformed_coords/synthetic_leaf_00094_vein_coords.npy
synthetic_leaf_00095,algeria,True,,456,1216,blade_masks/synthetic_leaf_00095_blade_mask.png,blade_ects/synthetic_leaf_00095_blade_ect.png,vein_masks/synthetic_leaf_00095_vein_mask.png,vein_ects/synthetic_leaf_00095_vein_ect.png,combined_viz/synthetic_leaf_00095_combined_blade.png,combined_viz/synthetic_leaf_00095_combined_vein.png,transformed_coords/synthetic_leaf_00095_blade_coords.npy,transformed_coords/synthetic_leaf_00095_vein_coords.npy
synthetic_leaf_00096,algeria,True,,456,1216,blade_masks/synthetic_leaf_00096_blade_mask.png,blade_ects/synthetic_leaf_00096_blade_ect.png,vein_masks/synthetic_leaf_00096_vein_mask.png,vein_ects/synthetic_leaf_00096_vein_ect.png,combined_viz/synthetic_leaf_00096_combined_blade.png,combined_viz/synthetic_leaf_00096_combined_vein.png,transformed_coords/synthetic_leaf_00096_blade_coords.npy,transformed_coords/synthetic_leaf_00096_vein_coords.npy
synthetic_leaf_00097,algeria,True,,456,1216,blade_masks/synthetic_leaf_00097_blade_mask.png,blade_ects/synthetic_leaf_00097_blade_ect.png,vein_masks/synthetic_leaf_00097_vein_mask.png,vein_ects/synthetic_leaf_00097_vein_ect.png,combined_viz/synthetic_leaf_00097_combined_blade.png,combined_viz/synthetic_leaf_00097_combined_vein.png,transformed_coords/synthetic_leaf_00097_blade_coords.npy,transformed_coords/synthetic_leaf_00097_vein_coords.npy
synthetic_leaf_00098,algeria,True,,456,1216,blade_masks/synthetic_leaf_00098_blade_mask.png,blade_ects/synthetic_leaf_00098_blade_ect.png,vein_masks/synthetic_leaf_00098_vein_mask.png,vein_ects/synthetic_leaf_00098_vein_ect.png,combined_viz/synthetic_leaf_00098_combined_blade.png,combined_viz/synthetic_leaf_00098_combined_vein.png,transformed_coords/synthetic_leaf_00098_blade_coords.npy,transformed_coords/synthetic_leaf_00098_vein_coords.npy
synthetic_leaf_00099,algeria,True,,456,1216,blade_masks/synthetic_leaf_00099_blade_mask.png,blade_ects/synthetic_leaf_00099_blade_ect.png,vein_masks/synthetic_leaf_00099_vein_mask.png,vein_ects/synthetic_leaf_00099_vein_ect.png,combined_viz/synthetic_leaf_00099_combined_blade.png,combined_viz/synthetic_leaf_00099_combined_vein.png,transformed_coords/synthetic_leaf_00099_blade_coords.npy,transformed_coords/synthetic_leaf_00099_vein_coords.npy
synthetic_leaf_00100,algeria,True,,456,1216,blade_masks/synthetic_leaf_00100_blade_mask.png,blade_ects/synthetic_leaf_00100_blade_ect.png,vein_masks/synthetic_leaf_00100_vein_mask.png,vein_ects/synthetic_leaf_00100_vein_ect.png,combined_viz/synthetic_leaf_00100_combined_blade.png,combined_viz/synthetic_leaf_00100_combined_vein.png,transformed_coords/synthetic_leaf_00100_blade_coords.npy,transformed_coords/synthetic_leaf_00100_vein_coords.npy
